event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
789835,2018-11-01T05:00:00+00:00,30.9198,-92.7315,122.375,47.54201126098633,293.855224609375,293.82391357421875,99936.4375,57.4443473815918,16.209174589346627,17.466690600860282,1.0,0,EF1,CST-6,31-OCT-18 23:10:00
789836,2018-11-01T05:00:00+00:00,30.9883,-92.6279,122.375,47.54201126098633,293.855224609375,293.82391357421875,99936.4375,57.4443473815918,16.209174589346627,17.466690600860282,1.0,0,EF1,CST-6,31-OCT-18 23:22:00
790135,2018-11-01T04:00:00+00:00,30.6066,-93.3325,784.0,57.20685577392578,294.766357421875,294.41094970703125,100272.5,59.672325134277344,14.312951862193374,18.11795447996078,1.0,0,EF1,CST-6,31-OCT-18 22:27:00
790203,2018-10-09T14:00:00+00:00,35.491,-97.264,776.75,0.8593905568122864,292.093994140625,291.77880859375,96753.5,43.16188049316406,12.353766787184679,14.971225766370539,0.0,0,EF0,CST-6,09-OCT-18 07:42:00
790195,2018-10-09T14:00:00+00:00,35.592,-97.436,656.0,11.421890258789062,291.682861328125,291.52880859375,96405.5,42.57398986816406,11.24473056726966,13.625932111092107,0.0,0,EF0,CST-6,09-OCT-18 07:33:00
790191,2018-10-09T14:00:00+00:00,35.206,-97.301,733.875,1.7500154972076416,291.588134765625,291.47412109375,96446.5,42.96266174316406,11.296646939218162,12.832880742352044,0.0,0,EF0,CST-6,09-OCT-18 07:30:00
790186,2018-10-09T13:00:00+00:00,35.433,-97.404,264.125,0.2687966525554657,292.534423828125,292.150634765625,96428.875,40.860939025878906,12.72439988126506,17.914463945521607,1.0,0,EF1,CST-6,09-OCT-18 07:28:00
790003,2018-10-21T21:00:00+00:00,35.1,-110.97,407.3125,286.53533935546875,292.806884765625,284.471923828125,83939.8125,17.100507736206055,0.8018356139387007,12.841422600720376,0.0,0,EF0,MST-7,21-OCT-18 14:06:00
790231,2018-10-09T20:00:00+00:00,39.4852,-94.0184,290.625,95.43771362304688,297.09765625,294.866943359375,97532.9375,46.88447570800781,12.42707443675725,17.83158744085985,0.0,0,EF0,CST-6,09-OCT-18 13:58:00
790232,2018-10-09T20:00:00+00:00,39.525,-94.0161,290.625,95.43771362304688,297.09765625,294.866943359375,97532.9375,46.88447570800781,12.42707443675725,17.83158744085985,0.0,0,EF0,CST-6,09-OCT-18 14:00:00
790702,2018-10-20T18:00:00+00:00,42.8061,-78.76,40.4375,,282.595458984375,277.634521484375,96657.375,11.859691619873047,5.727531217914959,10.785623531692169,0.0,0,EF0,EST-5,20-OCT-18 12:47:00
786594,2018-10-04T03:00:00+00:00,42.1156,-91.0731,237.25,,296.908447265625,294.6123046875,97292.3125,43.63151931762695,12.46734399909556,12.769512014014092,0.0,0,EF0,CST-6,03-OCT-18 20:59:00
786587,2018-10-09T21:00:00+00:00,41.9,-92.08,1066.875,16.54692840576172,296.063232421875,293.379150390625,97691.375,43.10575485229492,8.81738674795171,17.796823168693855,0.0,0,EF0,CST-6,09-OCT-18 14:48:00
790139,2018-11-01T01:00:00+00:00,30.4303,-93.9111,933.8125,32.61939239501953,295.361328125,294.30853271484375,100433.625,50.50785827636719,14.644640097733962,15.607870489711502,1.0,0,EF1,CST-6,31-OCT-18 19:10:00
790140,2018-11-01T01:00:00+00:00,30.449,-93.8886,933.8125,32.61939239501953,295.361328125,294.30853271484375,100433.625,50.50785827636719,14.644640097733962,15.607870489711502,1.0,0,EF1,CST-6,31-OCT-18 19:13:00
787004,2018-10-02T22:00:00+00:00,41.7612,-72.1966,101.125,25.968812942504883,292.6240234375,291.318115234375,100075.625,42.93639373779297,12.565495588754883,17.53114491189297,0.0,0,EF0,EST-5,02-OCT-18 17:12:00
790233,2018-10-09T21:00:00+00:00,40.2414,-93.6386,860.9375,20.57817840576172,296.244873046875,294.062744140625,97334.375,46.57059860229492,11.005438294962474,17.646590419048813,0.0,0,EF0,CST-6,09-OCT-18 15:17:00
790267,2018-11-01T05:00:00+00:00,31.1978,-92.5794,253.25,41.41701126098633,293.760498046875,293.69696044921875,99955.4375,56.2548942565918,15.253961635311708,14.001682998873632,1.0,0,EF1,CST-6,31-OCT-18 23:25:00
788313,2018-10-13T21:00:00+00:00,31.4927,-96.1307,1606.75,4.984396934509277,296.690185546875,294.1513671875,99154.1875,54.079063415527344,16.160580797504178,17.994267168072444,0.0,0,EF0,CST-6,13-OCT-18 15:03:00
789548,2018-10-29T12:00:00+00:00,41.2548,-71.9983,127.25,28.547706604003906,285.825439453125,284.38232421875,100368.625,18.06203842163086,5.159217163821749,11.777477128515873,1.0,0,EF1,EST-5,29-OCT-18 06:35:00
790272,2018-11-01T04:00:00+00:00,31.247,-92.4784,307.0,103.56623077392578,294.819091796875,294.25372314453125,100261.5,47.829551696777344,17.790567114979666,19.971921627116103,2.0,1,EF2,CST-6,31-OCT-18 22:29:00
