event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
1020625,2022-05-13T22:00:00+00:00,40.884,-90.6606,702.5,377.8281555175781,303.92431640625,287.91357421875,98433.4375,29.121723175048828,2.037636760351928,6.426855500434655,,0,EFU,CST-6,13-MAY-22 16:08:00
1024164,2022-04-30T02:00:00+00:00,37.79,-96.72,2554.625,183.8115234375,296.39453125,290.14459228515625,94888.625,32.246646881103516,18.257782879522612,25.426439711380134,1.0,0,EF1,CST-6,29-APR-22 20:05:00
1017720,2022-04-13T20:00:00+00:00,35.6823,-90.2637,975.8125,34.56808853149414,297.3671875,290.71148681640625,99617.0,38.87360382080078,17.33383542114218,23.999905126249214,0.0,0,EF0,CST-6,13-APR-22 14:00:00
1029620,2022-05-27T01:00:00+00:00,36.3,-80.59,320.625,0.5781320929527283,293.90576171875,292.2531433105469,97892.375,44.37346267700195,13.259034591806198,22.02615348437789,1.0,0,EF1,EST-5,26-MAY-22 20:03:00
1030556,2022-05-17T22:00:00+00:00,39.9545,-100.2829,1212.625,138.64065551757812,306.056884765625,283.700439453125,91373.375,26.81606674194336,0.9663375647990612,3.9529759593266114,,0,EFU,CST-6,17-MAY-22 15:43:00
1016456,2022-04-13T01:00:00+00:00,42.9334,-93.8167,1003.4375,83.35945129394531,292.107177734375,288.07293701171875,94985.6875,31.26030921936035,18.26652077893486,29.86639168467754,0.0,0,EF0,CST-6,12-APR-22 18:33:00
1016480,2022-04-13T03:00:00+00:00,43.1113,-93.2045,1455.125,42.87510299682617,287.7318115234375,285.72125244140625,95113.4375,32.09858322143555,16.98643844809043,30.95449030635097,1.0,0,EF1,CST-6,12-APR-22 21:26:00
1033495,2022-05-31T23:00:00+00:00,34.7927,-100.0807,1059.875,87.34376525878906,304.49951171875,292.216796875,94302.3125,40.53536605834961,6.185731183021395,8.811279277265797,0.0,0,EF0,CST-6,31-MAY-22 16:42:00
1030558,2022-05-18T01:00:00+00:00,39.1297,-100.3664,571.75,,298.35498046875,286.7098388671875,91226.3125,25.94336700439453,1.6766517523897657,7.878405895781682,,0,EFU,CST-6,17-MAY-22 18:46:00
1030523,2022-05-31T00:00:00+00:00,47.33,-93.79,1931.875,184.89064025878906,292.724853515625,289.472900390625,94813.4375,39.9306755065918,17.954146448994994,16.898767956384148,1.0,0,EF1,CST-6,30-MAY-22 17:46:00
1014289,2022-03-22T00:00:00+00:00,33.0042,-96.913,379.375,23.618297576904297,291.028076171875,289.234619140625,98171.5625,37.9002799987793,10.47759431969592,12.022634982456903,0.0,0,EF0,CST-6,21-MAR-22 17:31:00
1019735,2022-05-30T21:00:00+00:00,45.2994,-95.9205,1708.375,170.2327117919922,292.22265625,290.7889099121094,95540.4375,31.207965850830078,6.502231704223835,16.389565424591403,1.0,0,EF1,CST-6,30-MAY-22 14:49:00
1033496,2022-05-31T23:00:00+00:00,34.7624,-100.0317,1059.875,87.34376525878906,304.49951171875,292.216796875,94302.3125,40.53536605834961,6.185731183021395,8.811279277265797,0.0,0,EF0,CST-6,31-MAY-22 16:54:00
1031458,2022-05-05T01:00:00+00:00,35.351,-96.441,3373.0,77.68028259277344,293.7060546875,292.1363525390625,97983.0,49.6915283203125,11.612281438239515,14.95391476707575,1.0,0,EF1,CST-6,04-MAY-22 18:30:00
1031463,2022-05-05T01:00:00+00:00,35.39,-96.344,3373.0,77.68028259277344,293.7060546875,292.1363525390625,97983.0,49.6915283203125,11.612281438239515,14.95391476707575,1.0,0,EF1,CST-6,04-MAY-22 18:44:00
1015145,2022-05-10T00:00:00+00:00,44.9504,-92.0619,1699.375,23.98678970336914,299.47509765625,290.719970703125,96137.8125,37.226280212402344,14.005813636901062,24.035330481490075,0.0,0,EF0,CST-6,09-MAY-22 18:25:00
1014165,2022-03-21T23:00:00+00:00,32.6563,-97.478,71.0625,19.912111282348633,292.18310546875,290.767822265625,97348.8125,32.69514083862305,10.968518246404848,17.981205090196752,0.0,0,EF0,CST-6,21-MAR-22 16:31:00
1016434,2022-04-12T23:00:00+00:00,42.7158,-94.3539,2991.125,302.8282165527344,292.158935546875,288.82861328125,95033.625,30.726516723632812,14.686055317343051,28.177907563577715,1.0,0,EF1,CST-6,12-APR-22 17:28:00
1014330,2022-04-23T05:00:00+00:00,38.8851,-101.7555,1812.0,135.2501220703125,291.88818359375,286.605224609375,87509.375,23.191307067871094,1.9370560798651908,20.507721312266096,1.0,0,EF1,MST-7,22-APR-22 21:42:00
1028295,2022-05-27T11:00:00+00:00,37.3776,-79.3655,132.25,0.18777671456336975,292.058349609375,291.08349609375,97298.125,42.090782165527344,12.176489962737623,19.451565740002053,2.0,1,EF2,EST-5,27-MAY-22 06:24:00
1029805,2022-05-17T00:00:00+00:00,40.73,-102.99,110.875,39.937564849853516,306.078857421875,266.035888671875,86746.0,16.479576110839844,0.37669098892556185,3.9479263520491688,0.0,0,EF0,MST-7,16-MAY-22 17:19:00
1022463,2022-04-14T00:00:00+00:00,37.45,-85.874,254.625,91.51163482666016,296.28662109375,287.45159912109375,97766.75,36.60820007324219,15.930885295733152,21.241983888503004,1.0,0,EF1,EST-5,13-APR-22 19:13:00
1022464,2022-04-14T00:00:00+00:00,38.114,-85.613,418.875,86.82413482666016,293.62939453125,290.06390380859375,98079.75,41.78202819824219,11.796876698275266,21.787280386982662,1.0,0,EF1,EST-5,13-APR-22 19:23:00
1024545,2022-04-14T01:00:00+00:00,38.0477,-85.4331,46.5,253.0159149169922,294.37744140625,287.33404541015625,98076.75,38.54924774169922,15.691755398129914,26.323863998312987,0.0,0,EF0,EST-5,13-APR-22 19:30:00
1024633,2022-04-14T01:00:00+00:00,38.128,-85.208,22.0,,293.35888671875,288.13092041015625,97735.75,37.60588836669922,13.6695319188642,26.700335047449983,0.0,0,EF0,EST-5,13-APR-22 19:44:00
1024641,2022-04-14T01:00:00+00:00,38.147,-85.171,22.0,,293.35888671875,288.13092041015625,97735.75,37.60588836669922,13.6695319188642,26.700335047449983,1.0,0,EF1,EST-5,13-APR-22 19:45:00
1031494,2022-05-05T07:00:00+00:00,35.072,-95.564,1036.5,8.409815788269043,291.280029296875,290.1579284667969,98288.875,44.115882873535156,13.152707158011037,18.85684988197325,1.0,0,EF1,CST-6,05-MAY-22 01:09:00
1014166,2022-03-21T23:00:00+00:00,32.7874,-97.403,71.0625,19.912111282348633,292.18310546875,290.767822265625,97348.8125,32.69514083862305,10.968518246404848,17.981205090196752,0.0,0,EF0,CST-6,21-MAR-22 16:37:00
1014167,2022-03-21T23:00:00+00:00,30.8611,-97.6004,1668.6875,6.599610328674316,295.01318359375,292.559814453125,97377.8125,36.43635177612305,12.94949645862918,18.654059702083913,0.0,0,EF0,CST-6,21-MAR-22 17:08:00
1019762,2022-05-30T21:00:00+00:00,45.4468,-95.7475,1512.75,163.3889617919922,293.1689453125,290.6346130371094,95337.4375,31.738239288330078,9.01675694034938,17.979175630039666,1.0,0,EF1,CST-6,30-MAY-22 14:59:00
1019764,2022-05-30T21:00:00+00:00,45.6047,-95.6081,1374.1875,160.5295867919922,293.57421875,290.4451599121094,94990.4375,32.00386428833008,8.523708884636575,17.594976152584916,1.0,0,EF1,CST-6,30-MAY-22 15:13:00
1016445,2022-04-13T00:00:00+00:00,42.7912,-94.3335,1595.125,38.4688606262207,293.82958984375,289.6792297363281,95052.25,32.449127197265625,16.39784920687847,27.61141958178582,2.0,1,EF2,CST-6,12-APR-22 17:39:00
1014333,2022-04-23T06:00:00+00:00,39.5062,-100.558,1457.25,11.890641212463379,292.84033203125,287.7626953125,89553.0625,29.80353546142578,10.438421518522558,30.548245501062752,1.0,0,EF1,CST-6,23-APR-22 00:20:00
1021836,2022-04-23T05:00:00+00:00,39.1053,-101.1829,2598.4375,59.8126220703125,293.56201171875,287.368896484375,88410.375,28.036033630371094,6.617803424966192,30.157407490932812,0.0,0,EF0,CST-6,22-APR-22 23:28:00
1031979,2022-05-09T02:00:00+00:00,46.8493,-98.283,562.125,278.4219055175781,289.4453125,284.68121337890625,94888.25,17.39162826538086,8.041150541754071,14.83846145840367,0.0,0,EF0,CST-6,08-MAY-22 20:04:00
1015092,2022-03-31T02:00:00+00:00,31.8136,-88.3637,73.03125,184.54689025878906,295.681884765625,291.295166015625,99418.9375,44.335235595703125,24.235497606592826,29.578265710109882,1.0,0,EF1,CST-6,30-MAR-22 20:12:00
1031741,2022-05-25T10:00:00+00:00,29.9762,-93.9766,1280.875,61.285858154296875,295.020751953125,292.53271484375,100875.125,45.29380798339844,11.141112359111958,11.605998617512585,1.0,0,EF1,CST-6,25-MAY-22 04:21:00
1031760,2022-05-01T19:00:00+00:00,18.4589,-66.746,734.0625,148.07839965820312,298.769287109375,295.6241149902344,99805.8125,46.44718551635742,3.619268908669715,11.620551289351837,1.0,0,EF1,AST-4,01-MAY-22 15:10:00
1014291,2022-03-22T00:00:00+00:00,30.7696,-97.3612,2643.6875,23.024547576904297,295.896240234375,292.277587890625,98080.5625,36.5770378112793,14.544991647025649,23.68145027253019,1.0,0,EF1,CST-6,21-MAR-22 17:35:00
1016432,2022-04-12T23:00:00+00:00,42.6492,-94.5437,2865.0,288.4532165527344,292.507568359375,288.96826171875,94802.625,30.182571411132812,14.118268533991516,27.770417591533445,2.0,1,EF2,CST-6,12-APR-22 17:15:00
1021837,2022-04-23T06:00:00+00:00,39.134,-101.1699,807.75,243.01564025878906,290.97412109375,287.552734375,88483.0625,23.54376983642578,6.379403004548319,19.446877443542697,0.0,0,EF0,CST-6,22-APR-22 23:31:00
1029595,2022-05-27T13:00:00+00:00,36.9987,-78.7104,64.875,0.2031572461128235,294.7255859375,292.695556640625,99536.625,47.857967376708984,13.098069429179287,14.883230625521078,1.0,0,EF1,EST-5,27-MAY-22 08:00:00
1022860,2022-05-18T01:00:00+00:00,48.86,-100.83,393.375,36.078224182128906,290.89111328125,286.2840576171875,95272.3125,22.54688262939453,6.027163925610731,11.696286714119038,,0,EFU,CST-6,17-MAY-22 18:47:00
1014292,2022-03-22T01:00:00+00:00,31.5058,-96.5759,1479.75,2.9376537799835205,291.943603515625,289.89483642578125,98716.5625,37.86841583251953,13.781252631957601,20.33639749924973,0.0,0,EF0,CST-6,21-MAR-22 19:08:00
1013685,2022-03-21T20:00:00+00:00,32.8672,-98.5296,1090.3125,5.304640769958496,290.725830078125,290.63983154296875,96028.0625,29.63320541381836,14.91074646536323,18.32914255106168,1.0,0,EF1,CST-6,21-MAR-22 14:12:00
1013706,2022-03-21T22:00:00+00:00,33.5069,-97.9021,304.3125,2.031489133834839,291.492431640625,290.539794921875,96374.9375,32.53001403808594,12.577706858816219,26.024453501852065,1.0,0,EF1,CST-6,21-MAR-22 15:31:00
1013711,2022-03-21T21:00:00+00:00,33.434,-97.976,843.625,7.404686450958252,290.7412109375,290.08447265625,96419.9375,31.01754379272461,15.049189916615811,20.985931104395224,0.0,0,EF0,CST-6,21-MAR-22 15:18:00
1027440,2022-05-19T20:00:00+00:00,37.63,-92.01,2652.5,14.284658432006836,296.22216796875,293.322998046875,96413.4375,43.00209045410156,10.39363967766346,16.952353289982053,1.0,0,EF1,CST-6,19-MAY-22 13:54:00
1004222,2022-01-03T13:00:00+00:00,35.2145,-78.3624,160.25,,291.9897766113281,287.41357421875,99479.0625,23.993911743164062,14.33126715333971,31.860644291840913,1.0,0,EF1,EST-5,03-JAN-22 07:36:00
1031457,2022-05-20T20:00:00+00:00,44.9883,-84.8497,1079.5,54.35938262939453,298.5478515625,292.9362487792969,95761.375,40.91852569580078,15.162151793097573,19.54048219532315,3.0,1,EF3,EST-5,20-MAY-22 14:38:00
1015350,2022-03-06T04:00:00+00:00,40.1971,-89.9508,489.28125,0.24473407864570618,289.6571044921875,286.4674072265625,98726.9375,25.31708335876465,18.46086871624978,22.29771789591771,0.0,0,EF0,CST-6,05-MAR-22 22:11:00
1026182,2022-05-02T22:00:00+00:00,34.961,-94.576,2057.125,133.125,294.933349609375,292.9912109375,97803.1875,39.087493896484375,13.117736535867262,22.721383141847742,1.0,0,EF1,CST-6,02-MAY-22 16:18:00
1019763,2022-05-30T21:00:00+00:00,45.5151,-95.6965,1512.75,163.3889617919922,293.1689453125,290.6346130371094,95337.4375,31.738239288330078,9.01675694034938,17.979175630039666,1.0,0,EF1,CST-6,30-MAY-22 15:04:00
1014352,2022-04-23T06:00:00+00:00,39.5678,-100.5262,1724.3125,21.156265258789062,294.75439453125,287.7109375,90080.0625,30.65998077392578,11.957102891891337,33.04393408436758,1.0,0,EF1,CST-6,23-APR-22 00:26:00
1018971,2022-03-31T02:00:00+00:00,32.6462,-88.0263,9.625,,296.003173828125,290.951416015625,99480.9375,43.012969970703125,22.454089570099438,35.04271860993312,1.0,0,EF1,CST-6,30-MAR-22 20:10:00
1027441,2022-05-19T20:00:00+00:00,37.85,-91.7488,2395.25,7.534658432006836,297.97509765625,293.527099609375,96646.4375,43.91908264160156,9.528487962378332,14.532501099144763,1.0,0,EF1,CST-6,19-MAY-22 14:19:00
1031315,2022-05-23T20:00:00+00:00,36.0455,-78.8639,1000.1875,20.406326293945312,298.814697265625,291.99945068359375,100388.1875,47.99843978881836,3.9226550650109915,17.746970293830405,0.0,0,EF0,EST-5,23-MAY-22 15:07:00
1014296,2022-03-30T10:00:00+00:00,32.834,-96.3474,113.4375,7.777955055236816,290.2256774902344,288.6969909667969,97795.125,37.70051574707031,15.91896842730017,21.145804607303663,1.0,0,EF1,CST-6,30-MAR-22 03:34:00
1031587,2022-05-06T21:00:00+00:00,45.787,-118.283,108.5,,286.560302734375,282.697509765625,91155.75,18.54656219482422,2.151767987773459,13.096152766477433,1.0,0,EF1,PST-8,06-MAY-22 12:44:00
1030203,2022-05-18T21:00:00+00:00,46.9438,-92.0955,587.9375,21.484622955322266,287.060546875,283.0947265625,96092.0,21.375442504882812,8.294948594879799,18.250342463324994,0.0,0,EF0,CST-6,18-MAY-22 15:16:00
1022465,2022-04-14T00:00:00+00:00,37.486,-85.68,114.625,,296.79345703125,286.65667724609375,97683.75,33.47831726074219,16.72210201411774,21.969888782506217,0.0,0,EF0,EST-5,13-APR-22 19:23:00
1022809,2022-04-05T23:00:00+00:00,32.4398,-83.1547,40.5,34.296878814697266,292.451171875,290.9771423339844,99503.5625,33.5231819152832,14.660093963078968,36.131070169572965,1.0,0,EF1,EST-5,05-APR-22 17:30:00
1006019,2022-01-03T00:00:00+00:00,32.197,-82.4034,649.71875,1.6796786785125732,293.837158203125,292.45361328125,100193.0,43.71041488647461,18.333923328757532,19.832145687761727,0.0,0,EF0,EST-5,02-JAN-22 19:00:00
1016911,2022-03-09T12:00:00+00:00,32.0618,-84.9969,1224.0625,2.6322665214538574,291.72186279296875,290.4795227050781,99598.75,34.65312194824219,15.711368898206992,19.158372433521805,0.0,0,EF0,EST-5,09-MAR-22 06:48:00
1003859,2022-03-05T21:00:00+00:00,41.03,-95.38,679.21875,43.312618255615234,293.6904296875,285.88775634765625,95892.125,20.666784286499023,10.74820632704593,21.954006614026326,0.0,0,EF0,CST-6,05-MAR-22 15:02:00
1024991,2022-04-24T00:00:00+00:00,35.311,-97.855,732.125,41.687538146972656,299.2099609375,288.79638671875,95924.4375,33.42286682128906,9.535941688887167,17.05524924587743,0.0,0,EF0,CST-6,23-APR-22 18:01:00
1025010,2022-04-24T01:00:00+00:00,35.534,-97.214,492.625,143.4375,296.908935546875,291.06475830078125,96724.6875,35.432899475097656,13.207182802033888,20.241203548553685,0.0,0,EF0,CST-6,23-APR-22 19:25:00
1025005,2022-04-24T01:00:00+00:00,35.469,-97.214,492.625,143.4375,296.908935546875,291.06475830078125,96724.6875,35.432899475097656,13.207182802033888,20.241203548553685,0.0,0,EF0,CST-6,23-APR-22 19:20:00
1025885,2022-05-06T22:00:00+00:00,30.1135,-84.1584,2293.375,36.025550842285156,297.910400390625,295.61016845703125,100770.0625,42.93688201904297,12.879023869011133,18.402216509711668,0.0,0,EF0,EST-5,06-MAY-22 16:49:00
1025886,2022-05-06T23:00:00+00:00,30.1114,-83.5833,1569.75,43.47978973388672,296.72216796875,295.0123291015625,100697.1875,43.39362335205078,12.670100404641918,17.67165843610413,0.0,0,EF0,EST-5,06-MAY-22 18:06:00
1016955,2022-03-24T01:00:00+00:00,34.854,-82.828,1109.125,73.14076232910156,291.71484375,288.42724609375,94526.3125,23.499130249023438,9.636428426562365,20.552504475070208,2.0,1,EF2,EST-5,23-MAR-22 19:56:00
1019237,2022-05-27T18:00:00+00:00,39.8552,-76.0797,901.125,55.047000885009766,295.54638671875,292.260498046875,99354.875,44.74940872192383,14.860309065332276,22.770961533412546,1.0,0,EF1,EST-5,27-MAY-22 13:11:00
1027381,2022-05-27T00:00:00+00:00,38.5329,-82.9948,252.125,6.406296253204346,293.32275390625,291.8262939453125,98274.0625,45.06575393676758,7.120028111717898,12.522291292614897,1.0,0,EF1,EST-5,26-MAY-22 18:50:00
1022784,2022-04-06T20:00:00+00:00,31.912,-83.967,2612.25,121.0970230102539,300.773681640625,294.0331726074219,99468.375,39.58812713623047,8.22716617380196,8.525889789755572,1.0,0,EF1,EST-5,06-APR-22 14:37:00
1022812,2022-04-07T00:00:00+00:00,32.575,-83.2443,617.625,15.452107429504395,294.420166015625,292.85296630859375,99512.0625,43.14820861816406,15.815382706332011,16.844109139585555,0.0,0,EF0,EST-5,06-APR-22 18:45:00
1022823,2022-04-07T00:00:00+00:00,32.698,-82.485,507.625,104.48336029052734,294.187744140625,292.72015380859375,99657.0625,43.01832580566406,14.377013677046222,18.8908132557926,0.0,0,EF0,EST-5,06-APR-22 19:29:00
1022825,2022-04-07T00:00:00+00:00,32.5532,-82.573,462.0,52.21773147583008,294.016845703125,292.80804443359375,99715.0625,43.06715393066406,16.15939034144869,17.606897776559126,1.0,0,EF1,EST-5,06-APR-22 19:22:00
1012649,2022-03-22T00:00:00+00:00,30.1538,-96.955,2247.625,249.19642639160156,297.118896484375,292.361572265625,98755.5625,34.6551628112793,14.952733223041422,21.779089967440047,1.0,0,EF1,CST-6,21-MAR-22 18:28:00
1013294,2022-03-21T23:00:00+00:00,30.4796,-97.6754,2478.3125,27.880861282348633,296.79150390625,293.291259765625,97638.8125,35.66779708862305,14.07531536030904,23.28378119229575,2.0,1,EF2,CST-6,21-MAR-22 16:56:00
1018278,2022-04-13T04:00:00+00:00,43.5406,-92.6601,1095.25,73.6407699584961,286.9685974121094,285.41302490234375,94971.6875,31.999011993408203,16.25977573554861,28.224132833515768,2.0,1,EF2,CST-6,12-APR-22 21:46:00
1022155,2022-05-27T23:00:00+00:00,43.4121,-116.7564,0.875,,296.680908203125,278.72607421875,90337.0,20.27490234375,0.5713072813434759,13.400776767484404,0.0,0,EF0,MST-7,27-MAY-22 16:00:00
1018990,2022-03-31T03:00:00+00:00,32.7471,-87.1201,8.125,,294.881103515625,290.4326171875,99031.5625,41.01295852661133,22.421833271250254,35.166728695542595,3.0,1,EF3,CST-6,30-MAR-22 20:53:00
1022792,2022-04-05T19:00:00+00:00,32.6957,-84.056,420.4375,0.12058211863040924,291.23779296875,290.26861572265625,98749.1875,46.29539489746094,20.538825323814063,28.347659576061524,1.0,0,EF1,EST-5,05-APR-22 14:07:00
1014520,2022-04-05T21:00:00+00:00,32.1202,-81.6561,1085.5,6.328166961669922,298.2890625,292.3402404785156,100355.8125,45.99699783325195,16.581874167217748,29.12607389757241,4.0,1,EF4,EST-5,05-APR-22 16:18:00
1022556,2022-04-05T03:00:00+00:00,33.2982,-96.4049,707.625,1.6562970876693726,293.338623046875,290.38531494140625,98153.0625,41.16512680053711,10.96520035756024,20.134107735186888,1.0,0,EF1,CST-6,04-APR-22 20:32:00
1022566,2022-04-05T04:00:00+00:00,32.483,-97.4275,1081.25,78.82838439941406,292.84521484375,290.6240234375,97728.0,35.91029357910156,8.177705158312769,16.725209826638544,2.0,1,EF2,CST-6,04-APR-22 21:41:00
1019025,2022-04-05T15:00:00+00:00,31.7302,-87.1352,413.25,11.281330108642578,293.55908203125,292.64508056640625,99608.875,41.842262268066406,19.015453818042715,23.739078574847003,1.0,0,EF1,CST-6,05-APR-22 09:10:00
1022771,2022-04-05T20:00:00+00:00,31.9286,-83.3573,855.6875,49.13859176635742,296.11328125,290.90087890625,99607.0,45.817970275878906,17.10266440203902,23.310312868748852,0.0,0,EF0,EST-5,05-APR-22 15:20:00
1022772,2022-04-05T20:00:00+00:00,31.966,-83.274,961.125,67.56046295166016,296.7880859375,290.93505859375,99767.0,44.942970275878906,17.8013907797119,24.435156658452225,0.0,0,EF0,EST-5,05-APR-22 15:25:00
1022889,2022-04-05T16:00:00+00:00,31.8712,-86.2108,454.3125,44.92843246459961,293.076416015625,291.92401123046875,99298.3125,43.0772705078125,17.472498864912964,22.738681163216835,,0,EFU,CST-6,05-APR-22 10:20:00
1024940,2022-04-21T20:00:00+00:00,38.11,-121.48,230.0625,154.58804321289062,290.205810546875,280.033935546875,101255.0,18.356014251708984,2.7789547798364413,10.995283781276685,,0,EFU,PST-8,21-APR-22 12:20:00
1022588,2022-04-05T04:00:00+00:00,32.4195,-97.3302,1081.25,78.82838439941406,292.84521484375,290.6240234375,97728.0,35.91029357910156,8.177705158312769,16.725209826638544,0.0,0,EF0,CST-6,04-APR-22 21:49:00
1022589,2022-04-05T04:00:00+00:00,32.4657,-97.241,1175.125,49.75026321411133,293.04638671875,290.869140625,97989.0,37.68275451660156,9.070194877894501,16.16106889162186,0.0,0,EF0,CST-6,04-APR-22 21:58:00
1022590,2022-04-05T04:00:00+00:00,32.4518,-97.1176,1175.125,49.75026321411133,293.04638671875,290.869140625,97989.0,37.68275451660156,9.070194877894501,16.16106889162186,0.0,0,EF0,CST-6,04-APR-22 22:06:00
1022591,2022-04-05T04:00:00+00:00,32.4769,-97.0556,1175.125,49.75026321411133,293.04638671875,290.869140625,97989.0,37.68275451660156,9.070194877894501,16.16106889162186,0.0,0,EF0,CST-6,04-APR-22 22:13:00
1019329,2022-04-13T04:00:00+00:00,43.2127,-92.8754,892.75,53.48451614379883,287.0418395996094,285.60736083984375,95326.6875,32.3632698059082,17.93163854168758,26.48377955530413,0.0,0,EF0,CST-6,12-APR-22 21:46:00
1019328,2022-04-13T04:00:00+00:00,43.1572,-92.9427,892.75,53.48451614379883,287.0418395996094,285.60736083984375,95326.6875,32.3632698059082,17.93163854168758,26.48377955530413,0.0,0,EF0,CST-6,12-APR-22 21:41:00
1022804,2022-04-05T21:00:00+00:00,32.4624,-82.5512,1019.375,10.859416961669922,294.9072265625,292.3753967285156,99749.8125,46.97160720825195,17.389693965816317,25.15650966043249,0.0,0,EF0,EST-5,05-APR-22 16:10:00
1022813,2022-04-07T00:00:00+00:00,32.575,-83.244,617.625,15.452107429504395,294.420166015625,292.85296630859375,99512.0625,43.14820861816406,15.815382706332011,16.844109139585555,0.0,0,EF0,EST-5,06-APR-22 18:46:00
1022786,2022-04-05T18:00:00+00:00,32.3804,-84.756,308.0,17.25,291.95654296875,291.0578308105469,98805.1875,44.667110443115234,19.636708375731654,28.553770415955906,1.0,0,EF1,EST-5,05-APR-22 13:04:00
1014041,2022-03-31T16:00:00+00:00,40.8332,-79.374,514.6875,,290.12890625,286.5263671875,95247.9375,22.372140884399414,17.075730003106653,26.83812024202509,2.0,1,EF2,EST-5,31-MAR-22 10:47:00
1025800,2022-05-25T15:00:00+00:00,34.3197,-86.039,351.3125,21.215606689453125,297.007568359375,292.71533203125,98618.75,43.16830825805664,8.71001869275661,12.943322137340953,0.0,0,EF0,CST-6,25-MAY-22 09:28:00
1025853,2022-05-26T18:00:00+00:00,34.3948,-86.7938,656.625,0.5917508602142334,294.255126953125,292.22119140625,98723.625,36.178531646728516,12.90609340220186,14.64066595370823,1.0,0,EF1,CST-6,26-MAY-22 12:25:00
1018707,2022-04-13T04:00:00+00:00,43.3244,-92.7049,836.75,54.04701614379883,287.1365661621094,285.60931396484375,95351.6875,32.0107307434082,17.330134183020856,28.415174501091425,1.0,0,EF1,CST-6,12-APR-22 21:57:00
1022796,2022-04-05T20:00:00+00:00,32.548,-83.6024,660.625,1.2479654550552368,292.7294921875,291.40673828125,99326.0,47.244728088378906,18.286908289890846,24.112694944561763,3.0,1,EF3,EST-5,05-APR-22 14:49:00
1022814,2022-04-07T00:00:00+00:00,32.568,-83.218,617.625,15.452107429504395,294.420166015625,292.85296630859375,99512.0625,43.14820861816406,15.815382706332011,16.844109139585555,0.0,0,EF0,EST-5,06-APR-22 18:47:00
1022789,2022-04-05T18:00:00+00:00,32.5325,-84.4431,195.9375,25.53125,292.07080078125,291.2189636230469,98823.1875,43.398555755615234,20.300933643630955,28.14383943925005,1.0,0,EF1,EST-5,05-APR-22 13:29:00
1022705,2022-04-23T20:00:00+00:00,45.58,-99.33,31.5625,,287.16259765625,279.97064208984375,92137.625,17.91474151611328,8.355818039021978,10.511275298008133,0.0,0,EF0,CST-6,23-APR-22 13:35:00
1016079,2022-05-05T00:00:00+00:00,33.804,-100.1325,406.5,293.6221618652344,303.774169921875,289.96893310546875,94485.5625,25.608375549316406,5.253962772296679,11.792727844025851,,0,EFU,CST-6,04-MAY-22 18:00:00
1016082,2022-05-05T00:00:00+00:00,33.8149,-100.3299,264.875,240.10653686523438,303.469482421875,288.79510498046875,93734.5625,23.667945861816406,4.782728796417194,11.463521585086335,,0,EFU,CST-6,04-MAY-22 17:34:00
1063161,2022-05-02T01:00:00+00:00,35.6365,-101.5991,134.625,155.43753051757812,295.667236328125,285.6201171875,89446.625,25.492599487304688,0.2215886285720308,16.672916367329673,0.0,0,EF0,CST-6,01-MAY-22 18:55:00
1022802,2022-04-05T20:00:00+00:00,32.3497,-83.3145,635.375,3.9823403358459473,292.9951171875,291.56787109375,99432.0,47.112892150878906,18.560908222026214,25.91652453014024,1.0,0,EF1,EST-5,05-APR-22 15:14:00
1020792,2022-04-18T02:00:00+00:00,31.2869,-88.7427,946.0625,113.0421371459961,295.052001953125,293.3136291503906,100551.4375,46.89384078979492,9.342133740075843,15.84001548889445,2.0,1,EF2,CST-6,17-APR-22 20:02:00
1022828,2022-04-07T01:00:00+00:00,32.3883,-83.3783,944.625,183.76605224609375,294.801025390625,293.35302734375,99480.5625,41.9158935546875,12.850264317629035,14.721927575921658,1.0,0,EF1,EST-5,06-APR-22 19:39:00
1022966,2022-04-12T22:00:00+00:00,31.3405,-97.7778,1208.625,97.48455810546875,298.39208984375,292.72021484375,97175.125,33.51731872558594,7.445342375011215,19.12826009630294,,0,EFU,CST-6,12-APR-22 16:06:00
1022969,2022-04-12T23:00:00+00:00,30.8918,-97.7303,1600.5,110.4688491821289,302.473388671875,291.62939453125,97379.625,37.56538391113281,8.130490932941061,20.16073729144878,3.0,1,EF3,CST-6,12-APR-22 16:34:00
1022972,2022-04-13T00:00:00+00:00,31.0408,-97.217,1941.5,64.85948181152344,299.35888671875,291.9741516113281,98702.25,42.927642822265625,7.2382941296724335,18.4140146307502,0.0,0,EF0,CST-6,12-APR-22 18:25:00
1011491,2022-03-30T09:00:00+00:00,36.122,-94.156,341.5625,7.104040622711182,289.6434326171875,287.5679016113281,95206.4375,34.45500183105469,16.44563705641085,24.957624784234007,3.0,1,EF3,CST-6,30-MAR-22 03:04:00
1019235,2022-05-27T16:00:00+00:00,39.8524,-77.6368,582.875,0.6876146197319031,292.97314453125,292.115966796875,97750.6875,42.25334930419922,10.733586460456227,17.52770700893785,0.0,0,EF0,EST-5,27-MAY-22 10:45:00
1019236,2022-05-27T17:00:00+00:00,40.2675,-77.2428,451.75,0.9931116700172424,293.245361328125,292.22900390625,98453.9375,43.168582916259766,11.340005883562712,18.11635421934575,0.0,0,EF0,EST-5,27-MAY-22 11:42:00
